State_0,State_1,State_2,State_3,State_4,State_5,Date,Forecast_State_0,Forecast_State_1,Forecast_State_2,Forecast_State_3,Forecast_State_4,Forecast_State_5,Target_Position,Trade_Size
0.5643936032198941,7.477235221493019e-18,7.067193798580478e-07,3.229497665641048e-07,1.2677947468898053e-14,0.4356053671109593,2013-01-07,0.5356013526070577,5.088116196063679e-08,0.02069674142451,0.0058771686846319,2.5466030285422546e-08,0.4378246609366206,0.874318257208099,0.03547889600930776
0.6601069608186677,7.787444700522733e-18,3.312070770709933e-07,2.384258532044448e-07,1.3134875333604499e-14,0.3398924695483981,2013-01-08,0.6202352978571396,2.9741753348233962e-08,0.0242061648859109,0.0065452291086636,1.88009461391173e-08,0.3490132596055953,0.894098351240676,0.019780094032577078
0.8402065528348929,1.3342335660183424e-17,1.4343576466039833e-06,3.430285985585052e-07,1.5752740379013502e-14,0.1597916697790172,2013-01-09,0.7794872586500811,8.21127010621406e-08,0.0308113539288453,0.0078024983857327,2.7049337982973213e-08,0.1818987798734728,0.9313170680971216,0.03721871685644551
0.927210606773868,2.562953481940099e-17,1.2021539853260234e-06,2.0739942144196105e-07,1.6591730236212154e-14,0.0727879836728351,2013-01-10,0.8564200568457018,6.339607192228347e-08,0.0340015392045554,0.0084097242989275,1.6354378016558138e-08,0.1011685999004917,0.9492973085767442,0.017980240479622656
0.9882249294669893,5.429335535195664e-17,2.879405716928704e-06,3.943970908696941e-07,2.3557524485745167e-14,0.0117717967299697,2013-01-11,0.9103716045314444,1.4491499039961433e-07,0.036240447352363,0.0088357844480126,3.1099978385591004e-08,0.0445519876530014,0.9619058862761029,0.012608577699358636
0.9998014284993534,8.845246612602643e-16,7.553724137988275e-06,8.013411944811511e-07,1.2553032743459717e-13,0.0001902164349123,2013-01-14,0.9206080770982068,3.643666292031375e-07,0.0366692336961153,0.0089169228848484,6.31894194043817e-08,0.0338053387645053,0.96429685230072,0.0023909660246171915
0.999772516209814,1.2071236560821948e-15,4.679549423302446e-06,1.096244354384316e-07,4.599237715548545e-14,0.0002226946162447,2013-01-15,0.9205824986354696,1.995338704680681e-07,0.0366655216098764,0.0089161766239918,8.644415917021926e-09,0.0338355949523401,0.9642920141825464,-4.8381181736445455e-06
0.9999145811766114,5.233056237078155e-15,5.472348937969344e-05,2.28185640085527e-07,2.6712707278172183e-14,3.0467148514851064e-05,2013-01-16,0.9207084029073836,2.262029664560578e-06,0.0367163740260686,0.0089174010628459,1.7993473142734858e-08,0.0336555419807421,0.9643088299068637,1.6815724317331693e-05
0.9999505442280474,3.0375677979706743e-14,2.521310924568824e-05,1.2967190564086393e-07,3.257146003354012e-14,2.4112990448226333e-05,2013-01-17,0.9207400355652712,1.0438612499342416e-06,0.0366907763398174,0.0089174926743153,1.0225235403085825e-08,0.0336506413338203,0.964323675926093,1.4846019229297625e-05
0.999882819807131,6.481529306331649e-15,1.3942210844218009e-05,1.1154881913326044e-07,1.0345367806866326e-14,0.0001031264333261,2013-01-18,0.9206800866134088,5.799267639758476e-07,0.0366780135870084,0.008916974155366,8.796128038298864e-09,0.0337243369214618,0.9643124998758285,-1.1176050264571913e-05
0.9996689824506396,2.458782325453889e-15,1.1292750356321004e-05,1.323235294646851e-07,8.658873117901009e-15,0.0003195924753955,2013-01-21,0.9204909870683616,4.725644566913081e-07,0.0366677570017804,0.0089154901168202,1.0434304174914953e-08,0.0339252828142086,0.9642689562553267,-4.354362050174032e-05
0.9970310266555265,2.3374628053802733e-16,2.77928156829512e-06,1.895012580274115e-07,8.813471418220564e-15,0.0029660045614522,2013-01-22,0.9181583421742968,1.2693037873259176e-07,0.0365632629097842,0.0088970962466551,1.4943021183274997e-08,0.0363811567956776,0.963725887901563,-0.0005430683537637204
0.9916189515703424,4.3060668924613696e-17,1.5214635625537915e-06,1.253730654050442e-07,7.633227227604972e-15,0.0083794015933474,2013-01-23,0.9133727412705452,7.095049447902802e-08,0.0363636544073665,0.0088592639967557,9.886228294712016e-09,0.0414042594889351,0.9626077907147816,-0.0011180971867813527
0.9846779916167864,3.394970488013371e-17,2.536881299377907e-06,1.860588544354035e-07,7.874435301703973e-15,0.0153192854425996,2013-01-24,0.9072352456595434,1.167459569493309e-07,0.0361100609573895,0.0088108625436609,1.4671571523483384e-08,0.0478436994214251,0.9611730945623677,-0.0014346961524139834
0.9674008665389644,9.153333628861856e-17,1.8624074790316467e-06,3.033944933954592e-07,1.8225584192798923e-14,0.0325969676594171,2013-01-25,0.8919580498008857,9.70017897873211e-08,0.0354759059805441,0.0086903486682229,2.392401578241476e-08,0.0638755746249138,0.9576027319343062,-0.00357036262806143
0.8296295199857578,1.922176668348431e-17,6.060581698171862e-07,1.76877162564746e-07,1.1207950097607876e-14,0.1703696970792861,2013-01-28,0.7701345786006359,3.68576214983729e-08,0.0304227356992633,0.0077285342528852,1.394755768483246e-08,0.1917141006424237,0.9291315450940484,-0.028471186840257845
0.681580951007074,5.540923985916262e-19,7.003005464323192e-08,2.5166516190908203e-09,2.7528305160920703e-16,0.3184189764461551,2013-01-29,0.6392235411014897,3.045374038490103e-09,0.0249933586454708,0.0066949446240585,1.9844938007639222e-10,0.3290881523850932,0.8985363356728379,-0.030595209421210523
0.0135936609115573,1.1357260003083319e-21,2.5562769551728078e-11,1.6187618268339184e-09,9.850833907706829e-18,0.9864063374442188,2013-01-30,0.0485598934869729,1.1066125243362521e-10,0.0004984740804053,0.0020320589614059,1.2764654245759223e-10,0.9489095732330084,0.7604913106072437,-0.13804502506559413
0.000514238312146,4.053070110997692e-22,5.517799874703742e-12,3.284424698185143e-10,2.8639045282563136e-17,0.9994857613537966,2013-01-31,0.0369944946141318,2.246647093255526e-11,1.8856928199204398e-05,0.00194075706136,2.589916953678286e-11,0.961045891347846,0.7577883416206317,-0.002702968986612042
0.0003511790489251,1.0984883621382935e-22,2.027624401554885e-12,1.497298963072381e-10,3.0851611178045007e-18,0.9996488207994112,2013-02-01,0.0368503104657568,1.0221956433976077e-11,1.2877600583225478e-05,0.0019396186877158,1.1806867830466668e-11,0.961197193224009,0.7577546441984175,-3.369742221415173e-05
0.0001068028763548,3.752832908762112e-23,3.25011154462844e-13,6.442610878817569e-11,1.50025375156889e-18,0.9998931970589536,2013-02-04,0.0366342223406516,4.375851696501661e-12,3.916420950434497e-06,0.0019379127538808,5.080285199159622e-12,0.9614239484751204,0.7577041419136413,-5.050228477621044e-05
0.0001624705231933,6.752031046591162e-24,5.5771681414460217e-14,6.93422656023313e-11,2.2876455956257026e-19,0.9998375294074392,2013-02-05,0.036683446114492,4.697688026492096e-12,5.957730762070084e-06,0.0019383013456582,5.467944699385253e-12,0.9613722947989524,0.7577156460857297,1.1504172088394604e-05
5.5099713926887615e-05,8.49342606818799e-24,3.4518378111949544e-14,2.926066465889427e-11,3.949609054311754e-19,0.9999449002572054,2013-02-06,0.0365885041378928,1.982755286162536e-12,2.020485304194901e-06,0.0019375518127278,2.3073332643836917e-12,0.9614719235602124,0.7576934570535072,-2.218903222250823e-05
0.0001083601064619,1.5751746758867586e-23,1.32191393455665e-13,1.502805914126394e-10,5.684347749118486e-19,0.9998916397432086,2013-02-07,0.0366355993113599,1.0181432028505822e-11,3.973527585318283e-06,0.0019379236906946,1.18502901646611e-11,0.9614225034484114,0.7577044636758568,1.1006622349540862e-05
0.0004074844710374,8.358206705027086e-25,1.0252914394208833e-13,2.1504884981068287e-12,1.723060626811421e-20,0.99959251552649,2013-02-08,0.0369000981891864,1.4982597863820918e-13,1.4942289058632296e-05,0.0019400116132342,1.6957555043360327e-13,0.9611449479079816,0.7577662802649089,6.181658905213272e-05
1.361415806254214e-06,4.11822778806814e-28,3.4662409569371854e-17,1.6095703087907354e-13,7.400415161858776e-22,0.9999986385837646,2013-02-11,0.0365409863788645,1.0900365834372981e-14,4.9922567919731675e-08,0.0019371766700136,1.2692174823954055e-14,0.961521787028262,0.7576823516113603,-8.39286535485595e-05
5.832008810051379e-07,3.4239880628781264e-30,3.766529961499842e-20,2.0405903104527548e-14,9.794849800996041e-24,0.9999994167994256,2013-02-12,0.0365402982471322,1.381753990324671e-15,2.1385738658686836e-08,0.0019371712375771,1.6090957646813884e-15,0.9615225091298758,0.7576821907874104,-1.6082394993510718e-07
6.28425878635411e-08,2.4694533140543003e-31,9.104843535488529e-22,2.3345760686251637e-14,6.175913456655112e-24,0.999999937157556,2013-02-13,0.0365398381235104,1.5808201420870237e-15,2.3044130350206943e-09,0.0019371676052184,1.8409165403132442e-15,0.9615229919670216,0.7576820832509853,-1.0753642509797601e-07
4.8940794077025896e-08,5.361205403358707e-32,1.6443422529431035e-22,1.2345013952606956e-14,3.644321436045379e-24,0.9999999510591818,2013-02-14,0.0365398258309284,8.359224901423188e-16,1.7946394540379584e-09,0.0019371675081681,9.734589799682223e-16,0.9615230048662502,0.7576820803779369,-2.873048354778973e-09
7.462019559557215e-09,1.22379471132e-32,1.3383160300481215e-23,4.676737114663604e-15,2.662694280288181e-24,0.999999992537596,2013-02-15,0.0365397891535641,3.1667762591795176e-16,2.736294184115156e-10,0.0019371672186189,3.687814184629058e-16,0.9615230433538068,0.7576820718057343,-8.572202614409719e-09
4.1824795658712845e-09,8.10669904389746e-32,1.77194579745423e-24,1.1216258754154577e-13,2.8304848437938263e-23,0.999999995817234,2013-02-18,0.036539786253658,7.594906662721897e-15,1.5337481043199588e-10,0.0019371671958098,8.844516370828095e-15,0.9615230463969664,0.757682071128081,-6.776533778563021e-10
8.40527091328869e-08,3.903348123262282e-29,1.999452942786316e-22,4.853921611209137e-13,1.5924509127565365e-22,0.9999999159472316,2013-02-19,0.0365398568784367,3.2867538457995247e-14,3.0822000624453347e-09,0.0019371677536344,3.82753199025984e-14,0.9615229722860836,0.7576820876341459,1.6506064959287414e-08
4.21535792427525e-08,7.633403832045865e-27,3.510139554280644e-21,1.8484376089383568e-10,3.6016271445313764e-19,0.9999999576612036,2013-02-20,0.0365398198284519,1.2516393775021008e-11,1.5539782667603262e-09,0.0019371676041058,1.4575748819653147e-11,0.9615230109859983,0.7576820788626446,-8.771501303073137e-09
0.0003014265346443,1.2379172090284194e-24,6.921702256493231e-17,4.0136388023629376e-11,1.4339427643957562e-19,0.999698573424887,2013-02-21,0.0368063171119359,2.717772893587151e-12,1.1053189511174114e-05,0.0019392713053435,3.164931935373715e-12,0.9612433583869944,0.7577443625007816,6.228363813698401e-05
6.299925968815224e-07,7.785516556862999e-24,1.3128005524301163e-16,1.205991530061337e-10,8.167526979124645e-18,0.9999993698868076,2013-02-22,0.036540339621813,8.166180626197052e-12,2.3106936443298136e-08,0.0019371716577017,9.509784688734112e-12,0.9615224655958764,0.7576822003837398,-6.216211704179742e-05
0.0002491987652878,1.2431416351160145e-22,1.128290657580178e-15,2.840585729551759e-07,1.3658253916301883e-16,0.9997505171763053,2013-02-25,0.0367601336295649,1.9234562977506623e-08,9.150654638088658e-06,0.0019391269546936,2.2399275558981678e-08,0.961291547127432,0.7577333965103743,5.1196126634511785e-05
0.5698153484576702,4.0450621208716397e-16,9.35228465727953e-10,0.0004530242184125,6.403192619206581e-13,0.4297316263876078,2013-02-26,0.540393263538463,3.0675834418780206e-05,0.0209150517765454,0.0062660335390874,3.5722964853875284e-05,0.4323592523461911,0.8751636206098377,0.11743022409946335
0.6711261665460164,3.040065851254329e-11,6.8935899017607305e-06,0.0019534113347511,1.8155324533279687e-09,0.3269135266838241,2013-02-27,0.6299693791220461,0.0001325551627374,0.0247031164732106,0.008136639235936,0.0001540368679177,0.3369042731385785,0.8951863178711873,0.020022697261349642
0.0347378712447527,7.729532223566637e-09,0.0047943958645434,0.9604676746166332,5.05442379064635e-08,1.4935113688311268e-13,2013-02-28,0.062552802563988,0.0652333365982433,0.0483775742522886,0.7469308455418432,0.0757371747804709,0.0011682662630144,0.17966329831742484,-0.7155230195537625
0.9055473473323464,5.602205625719172e-06,0.0936478786850356,0.0007986732257631,2.086980948571042e-07,2.898530831027939e-07,2013-03-01,0.8377932214945332,0.0039038104225867,0.1186442448318204,0.009141172583451,6.32964198916664e-05,0.0304542542476657,0.9209952836217309,0.7413319853043061
0.8595875518083658,1.6347775310244057e-07,0.1404045418004234,6.629671261369965e-06,2.8534858093023404e-11,1.1132135928294949e-06,2013-03-04,0.7974237396456978,0.0057646659934291,0.1595632466000024,0.0083377558644464,5.262354676512695e-07,0.0289100656608877,0.9003296049251897,-0.020665678696541234
0.0590728100611668,3.940136553289307e-06,0.9408883371710984,3.4912579235988805e-05,4.188053938634464e-13,5.191298532981879e-11,2013-03-05,0.0941285283472591,0.0386325473082151,0.8602130394846191,0.0050242645702771,2.8356624633573604e-06,0.0019987846275522,0.53539510904975,-0.3649344958754397
0.0023157728358408,1.6215622272451767e-05,0.9976671798854077,8.316453982278024e-07,2.0181916821597297e-12,9.005252935986802e-12,2013-03-06,0.0442642977814983,0.0409725247037629,0.9099104638553208,0.0047614751917596,4.057296146472545e-07,9.083273798608728e-05,0.5095311911682037,-0.025863917881546294
3.57199775866012e-05,5.950711966157978e-05,0.9999044921433368,2.807554252924658e-07,4.3156451926218544e-12,1.8697932531751487e-16,2013-03-07,0.0422593297684291,0.0411042853904717,0.91186931064895,0.0047516181785718,1.2704004990758e-06,1.41856134041849e-05,0.5084819660510742,-0.0010492251171294598
5.408705555243154e-07,0.0004400213124963,0.9995587768633188,6.608463827704601e-07,1.0735484079826808e-10,1.6355633270880615e-20,2013-03-08,0.0422123673716679,0.0414412533756079,0.911571731900924,0.0047523669018401,9.282368367531928e-06,1.299808170056348e-05,0.5083775775956748,-0.00010438845539939567
5.881647236916329e-07,0.001181537190961,0.9988175582690874,3.1290473417576026e-07,3.470455302781961e-09,4.361939872269696e-19,2013-03-11,0.042181132313638,0.0420950645058067,0.9109327297668104,0.0047532707240544,2.4812642674584417e-05,1.2990046977096732e-05,0.5082058185014022,-0.0001717590942725833
3.341223125307862e-07,0.0173048024647548,0.98269316456108,1.6685290035176482e-06,3.0322736862719794e-08,1.6138945222835211e-18,2013-03-12,0.0415007485112726,0.0563115986621437,0.8970319138617556,0.0047798101507474,0.0003631566954993,1.277211846881092e-05,0.5044673408920372,-0.0037384776093650762
4.2286781782953186e-09,0.2342482584216153,0.765731193397093,2.0031244221748312e-05,5.127086236198745e-07,5.651108329615643e-19,2013-03-13,0.0323486838120889,0.2475992814375764,0.7099892728418163,0.00513701338715,0.004915804883365,9.94363823480178e-06,0.4541664032044323,-0.05030093768760485
5.346487354201519e-10,0.8830286976587338,0.1168110738845243,0.0001477115667014,1.2516355552294534e-05,2.126937408500462e-26,2013-03-14,0.0049786318789738,0.819656687739306,0.1505551285753178,0.0062614459708953,0.0185465889532066,1.5168824606989366e-06,0.3037180947165113,-0.150448308487921
1.5880478817769446e-10,0.9353270649032148,0.0646490904959451,3.577673540708668e-06,2.026676874701089e-05,1.2024713260350387e-22,2013-03-15,0.0027736891014069,0.8657662491122448,0.1055867637612536,0.0062327658781299,0.0196396926332078,8.395140089229163e-07,0.2916489555288094,-0.012069139187701916
5.718269835360091e-13,0.969399650347633,0.0305717718675135,4.971309409487348e-06,2.360647460170456e-05,1.169355963006997e-21,2013-03-18,0.0013362181236021,0.8958093507338948,0.0762085950513768,0.006287708981613,0.020357730115742,3.969935004376637e-07,0.2837508811936315,-0.007898074335177863
2.864730799447022e-16,0.999883314567139,5.119970954525503e-05,1.2010974737164644e-05,5.347474872896311e-05,3.898438952455701e-32,2013-03-19,4.900771083958414e-05,0.922688021176684,0.0498953382004618,0.0063412816122235,0.0210263506350813,6.648600974734162e-10,0.2766950332389678,-0.007055847954663685
1.1177702680429905e-15,0.9993483558072148,0.000623802666116,1.4084090731974854e-06,2.643311731375826e-05,3.304904927697617e-28,2013-03-20,7.278278349192532e-05,0.9222161424040176,0.0503903831732518,0.0063323034482012,0.0209883800902901,8.100465822865225e-09,0.2768103961367617,0.00011536289779390252
9.498339947424942e-13,0.9898876925491455,0.0100814121132702,5.253965432529325e-06,2.564137081644877e-05,2.025674551658658e-28,2013-03-21,0.0004718634288008,0.913874426160235,0.0585437900131695,0.0063203174820431,0.0207894720019243,1.3091344146509244e-07,0.2790019351624497,0.002191539025687972
3.289335685446406e-11,0.8786704332680356,0.1213118464551833,3.3656262270080425e-06,1.4354617655672436e-05,3.910990174563048e-24,2013-03-22,0.0051639387645632,0.81580998771655,0.154435919046797,0.0061430326005004,0.0184455465606644,1.5753109195761765e-06,0.30478112326095325,0.025779188098503547
2.9894417201908224e-10,0.7279274024596268,0.2720578830808657,1.2680496230173442e-05,2.0336641458093903e-06,3.4613279006362965e-25,2013-03-25,0.0115232956337579,0.682894496516304,0.2843943687866208,0.0059119093386625,0.015272396873512,3.5328509550356395e-06,0.33971915066787256,0.034938027406919314
5.9081937629656264e-08,0.0858375567437201,0.9141583149443891,3.501316647565457e-06,5.679132048549066e-07,1.1315023342020539e-20,2013-03-26,0.038609474355967,0.1167395566008321,0.8379481109899762,0.0048895840219272,0.0018014011297616,1.1872901434739203e-05,0.4885787248070008,0.14885957413912826
1.2696281085149302e-07,0.0236632648413381,0.9763345546664824,2.047793596037081e-06,5.7354944107330764e-09,3.089697746454091e-20,2013-03-28,0.0412323375868713,0.0619181121128375,0.8915501696979146,0.004790156003116,0.000496542017611,1.2682581371110116e-05,0.5029930044176772,0.014414279610676428
5.824386908674875e-05,0.0001806446577098,0.9997608888996322,2.223540439000059e-07,2.1997804156329612e-10,2.769701225800931e-15,2013-04-01,0.0422740087400701,0.0412101706636779,0.911745213892238,0.0047518584405409,3.807056670119826e-06,1.4941207255988562e-05,0.5084641713142207,0.005471166896543478
2.675989661593072e-05,4.73896823588347e-05,0.9999256454434824,2.049274035114409e-07,5.0546685413376805e-11,2.520274372582878e-17,2013-04-02,0.0422519698270671,0.0410939668104671,0.9118876654078896,0.0047515031038334,1.0102826861878854e-06,1.3884568463901885e-05,0.5084807179426627,1.65466284419713e-05
2.714658891123968e-07,0.0007286814877784,0.9992696647621984,1.3821840364084435e-06,1.0036190747828152e-10,1.1384584049892671e-20,2013-04-03,0.0421999461633235,0.0416958061690342,0.9113224885648752,0.0047533794816352,1.5394353837498562e-05,1.2985267558452002e-05,0.5083102752925259,-0.00017044265013677062
1.47267156803745e-07,0.0007889636443878,0.99920884122046,2.047658494071935e-06,2.091568069457023e-10,1.2518899785408435e-20,2013-04-04,0.0421972870313541,0.0417489820473128,0.9112700507622424,0.0047539884088135,1.6711448899426728e-05,1.2980301032970616e-05,0.5082960045989777,-1.4270693548201763e-05
2.3107752895155818e-06,9.44591084111644e-05,0.9999030470707726,1.830355648654507e-07,9.745613967206523e-12,5.3104852985580456e-17,2013-04-05,0.0422285046277493,0.0411364728216952,0.911868505856572,0.0047514587469209,1.9958742455443037e-06,1.3062072600337873e-05,0.5084586681901548,0.0001626635911771146
2.4977282006059568e-05,2.738563715762813e-05,0.9999474216045624,2.154750511294139e-07,1.3536033815144352e-12,2.182620116543637e-14,2013-04-08,0.0422512474476367,0.0410764019571108,0.91190646204542,0.0047514721962324,5.914502493046533e-07,1.3824903503083146e-05,0.508484539087501,2.5870897346180755e-05
0.0004472316567029,2.760793622111925e-05,0.999515021152414,1.0139247160360487e-05,7.1022553922e-12,6.49963960843834e-16,2013-04-09,0.0426221056313265,0.0410595276103646,0.9115280700255188,0.0047608987491158,1.3786521816407286e-06,2.8019331093672428e-05,0.5086734156971789,0.00018887660967792375
4.430898407222271e-05,8.544692120319025e-05,0.9998684743505308,1.7697354630176803e-06,8.291395847493742e-12,7.30540759204558e-17,2013-04-10,0.0422657656127217,0.041126844575803,0.9118381385479843,0.0047528453306031,1.9319460367225363e-06,1.4473986411513752e-05,0.50847933346651,-0.00019408223066896824
1.1539298364969068e-05,7.234307609305896e-05,0.9999159317718284,1.8581245317045418e-07,4.1428788936558625e-11,2.7494918725722426e-17,2013-04-11,0.0422375452896397,0.0411165934993973,0.9118794920456164,0.004751464374275,1.5322042231954756e-06,1.3372587016543493e-05,0.5084680013317828,-1.133213472714889e-05
3.4178101671027703e-06,0.0010325814814318,0.9989630933876488,9.060170973052104e-07,1.3034138113025127e-09,7.246003633866907e-17,2013-04-12,0.0421898956584242,0.0419636243242394,0.9110581549490164,0.0047535052227429,2.1732750011366718e-05,1.3087095324484124e-05,0.508241427285497,-0.00022657404628578792
2.493153901197263e-06,0.0356726928883034,0.9642923501015808,3.236532393337871e-05,9.85324588285585e-08,3.443519274574978e-16,2013-04-15,0.0407274840990893,0.0725079860212398,0.8811684084932758,0.0048325769240873,0.0007509386837118,1.2605778773485902e-05,0.500199077868829,-0.008042349416668038
1.0108286231328942e-14,0.9962906519237484,0.0005806092724188,0.0031211372616551,7.601541730124932e-06,7.060082241231847e-35,2013-04-16,0.0001694119622428,0.919603290094086,0.0503373519720295,0.0087377396858168,0.021152198745814,7.539573030646032e-09,0.2763911148722728,-0.2238079629965562
5.883693234359736e-15,0.9991256397385736,0.0008441180417026,6.227276631754648e-06,2.4014943456986862e-05,2.9614184507306534e-25,2013-04-17,8.222468521538353e-05,0.9220199024475908,0.0505804113688283,0.0063356795207396,0.0209817710165982,1.0961398227979916e-08,0.27685918521917413,0.0004680703469013281
2.5087064599474434e-16,0.9998932019778848,3.597701527726974e-05,8.498336593598902e-06,6.232267033320378e-05,1.13805654393933e-32,2013-04-18,4.826938001032501e-05,0.9226966138613026,0.0498817924801155,0.0063385641656734,0.0210347596458029,4.671839387738433e-10,0.2766980790815846,-0.0001611061375895173
2.768872602759369e-15,0.999153902531212,0.0008216163751543,1.2958875859356683e-06,2.318520613822568e-05,4.2985532767935815e-28,2013-04-22,8.111842113473923e-05,0.9220446943197476,0.0505610805386215,0.0063319161416905,0.0209811799096986,1.0669199981275483e-08,0.27685402018198096,0.00015594110039635067
1.653103452941051e-14,0.9984973062231428,0.0014813424147194,1.2341367410255458e-06,2.01172251938459e-05,3.844347964646095e-25,2013-04-23,0.0001089413079371,0.9214657580992626,0.0511299824459054,0.0063308369518227,0.0209644619587318,1.923615358717624e-08,0.27700484844155243,0.00015082825957146717
1.5524396502679498e-16,0.999746874283342,0.0002210922083623,1.681892120365509e-06,3.0351616296190792e-05,1.1800607539656134e-28,2013-04-25,5.580996083364962e-05,0.9225675243120404,0.0500430103967606,0.0063331363039631,0.0210005161555029,2.8710199070457953e-09,0.2767197145459919,-0.0002851338955605076
2.9127243467440213e-18,0.999900004197537,6.869841555722703e-05,1.4971926426976695e-06,2.98001944056972e-05,6.033054901628355e-29,2013-04-26,4.937462138102424e-05,0.9227025417562128,0.0499116604648917,0.0063332369327121,0.0210031853328527,8.920916742003962e-10,0.27668402629480154,-3.5688251190379994e-05
9.83772112990375e-19,0.9998729196322436,0.0001000008478669,9.575736989560584e-07,2.61219462266352e-05,1.3663410458044058e-29,2013-04-29,5.067193585471759e-05,0.9226786590998812,0.0499388325045939,0.0063327852334281,0.0209990499277046,1.2985732358433791e-09,0.27668880386475647,4.7775699549279516e-06
2.322478148330783e-19,0.9999302162107714,3.710509457929505e-05,1.0116751955907624e-06,3.166701922767908e-05,9.36205972433611e-31,2013-04-30,4.8029663244652433e-05,0.922729161174458,0.0498843334555994,0.0063329055312143,0.0210055696934244,4.818327420374645e-10,0.2766780567394578,-1.0747125298693483e-05
2.807245366583198e-20,0.999935581853077,5.014193374604661e-06,2.475162405247356e-06,5.692879069993341e-05,1.1333882361998956e-34,2013-05-02,4.676413652828822e-05,0.9227338405753168,0.0498554006995363,0.0063339895745368,0.0210300049485258,6.511242109042646e-11,0.2766879296274858,9.872888028006344e-06
6.848892736244967e-19,0.9998599699982508,9.555523850038608e-05,1.998201147281345e-06,4.247656171206256e-05,6.96840061087362e-33,2013-05-03,5.054444286443232e-05,0.9226672099429116,0.0499341790293908,0.0063335330528085,0.0210145322907907,1.2408442318963006e-09,0.27669896966471164,1.1040037225851229e-05
8.340335805510672e-14,0.9323006625774344,0.0676850840575237,9.22597770683504e-06,5.027387233711507e-06,1.277117051529186e-28,2013-05-06,0.0029019125215695,0.8630979619874743,0.1082048177679005,0.0062323776823734,0.019562051107727,8.789329368288129e-07,0.29234152220981796,0.015642552545106325
6.9532273213967355e-09,0.2192563581670588,0.7807321526581276,1.063349418183598e-05,8.487270164165182e-07,4.196161202119e-23,2013-05-07,0.032981191898879,0.2343801088603183,0.7229216063004795,0.0051060478149963,0.004600906598289,1.013852664944931e-05,0.45764553275747444,0.16530401054765648
2.897580724064548e-07,0.0300190784923346,0.9699792116472344,1.0394402551027205e-06,3.806623845546968e-07,2.282124514776144e-20,2013-05-08,0.0409643619640958,0.0675222364665141,0.8860712245491547,0.004799426296245,0.0006301451963226,1.2605527948564297e-05,0.5015201326975858,0.043874599940111336
1.8853679515526706e-07,0.0163338615051081,0.9836649832409602,6.08402449464533e-07,3.58314485915238e-07,2.488675596481793e-19,2013-05-09,0.0415415768230245,0.0554554601396496,0.8978697082414384,0.0047774546012967,0.0003430203521628,1.2779842226405806e-05,0.5046929012124888,0.0031727685149030016
7.353718749849024e-08,0.0332007063555077,0.9667931109548932,5.397471647128646e-06,7.116807505219199e-07,1.530640964901014e-16,2013-05-10,0.0408298982741629,0.0703277209514985,0.8833244558795985,0.0048078222018652,0.0006975458097302,1.255688313078587e-05,0.5007810199239151,-0.003911881288573671
2.2268843608221422e-14,0.996682712988871,0.0031994767762331,0.0001161069459131,1.703289312873646e-06,3.5176800419346815e-29,2013-05-13,0.0001850148795067,0.9198688918259657,0.0526114848420703,0.0064167560346149,0.0209178108709968,4.1547197586023425e-08,0.2773758222884283,-0.22340519763548683
2.1604280195748933e-14,0.9986847967756765,0.001289096732097,1.5228401807958365e-06,2.45836519290868e-05,1.5562681176223288e-23,2013-05-14,0.0001008481399061,0.9216310672110122,0.0509640235732946,0.0063313467057147,0.0209726976302531,1.6739723942655387e-08,0.27696333691435254,-0.0004124853740757328
5.722733015237549e-20,0.9996560654017996,6.268647265360255e-07,0.0001092847566899,0.0002340229768278,2.1221681028526653e-39,2013-05-15,5.0245223173350674e-05,0.9224895921238242,0.0498422166628875,0.0064156799753635,0.0212022660066546,8.140228548993452e-12,0.2767960175983329,-0.000167319316019654
7.901344950109382e-17,0.9997544497536291,0.0002132070731804,1.0299949643071357e-06,3.131317780919721e-05,1.378183648990977e-31,2013-05-16,5.5458353446131e-05,0.9225741830560992,0.0500361681948764,0.0063326425441266,0.0210015450824079,2.7686265175623967e-09,0.27671863537378694,-7.738222454595212e-05
2.987353241137305e-13,0.9957597159644724,0.004218710773457,1.5788528808516025e-06,1.999440874716476e-05,4.428606482655769e-25,2013-05-17,0.0002244253551984,0.919051931728137,0.053489867029688,0.0063267750122469,0.0209069460919909,5.47825945630865e-08,0.27763932898101346,0.0009206936072265193
6.26723412008115e-13,0.9975031953304908,0.002474015135578,1.2413518608001096e-06,2.1548181142388345e-05,2.207036278135211e-25,2013-05-20,0.0001508189020655,0.92058920829625,0.0519856924252012,0.0063292675716509,0.0209449806778836,3.212664708559589e-08,0.27723597196159755,-0.0004033570194159064
1.7139802740249139e-12,0.9963750167951156,0.0036012428479177,1.6334237263965128e-06,2.2106931541258226e-05,1.1861119438251228e-24,2013-05-21,0.0001983832742513,0.919594459416567,0.0529574434378848,0.0063277854447651,0.0209218816621094,4.676443691948052e-08,0.27749763658277254,0.0002616646211749951
4.237829098323408e-14,0.996411909066872,0.0035636438577212,1.4646873517056256e-06,2.298238818786161e-05,2.733636414140076e-23,2013-05-22,0.0001967933227529,0.9196269810743588,0.0529249866765739,0.0063277115056003,0.0209234811447543,4.6276134421031226e-08,0.27748954778148466,-8.088801287886582e-06
